loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default,employment_enc,education_enc,residence_enc,purpose_enc,log_income,log_loan,credit_band,high_foir,high_util,delinq_flag,tenure_risk,combined_risk,pd_score,credit_grade,predicted_default
LN000118,61,47335,72486,72,19.31,4,644,Self-Employed,Under-Graduate,Own,3,50.5,221,Wedding,1707,3.61,0.1276,0,3,3,1,7,10.76502638435653,11.191162514419917,3,0,0,1,1,4,51.0,D — High Risk,1
LN000119,36,37552,62349,60,11.59,0,607,Salaried,Under-Graduate,Own,4,90.2,179,Business,1374,3.66,0.1384,1,2,3,1,0,10.533508547476334,11.040518951108183,3,0,1,1,0,2,45.4,C — Medium Risk,0
LN000120,49,64211,80402,72,11.39,2,828,Self-Employed,Professional,Own,5,37.9,214,Personal,1546,2.41,0.1043,1,3,2,1,5,11.069945388099304,11.294806767903765,0,0,0,1,1,3,71.3,E — Very High Risk,1
LN000121,63,22374,98433,60,10.37,3,603,Salaried,Post-Graduate,Family,2,99.8,182,Debt Consolidation,2109,9.43,0.3666,0,2,1,0,1,10.015699543143056,11.497141551814419,3,0,1,1,0,5,33.8,B — Low Risk,0
LN000122,38,32998,119131,48,20.53,3,729,Self-Employed,Graduate,Family,2,5.3,165,Vehicle,3659,11.09,0.3009,1,3,0,0,6,10.404232536959167,11.687987401034922,1,0,0,1,0,4,37.4,C — Medium Risk,0
LN000123,62,28055,166230,36,17.1,0,678,Salaried,Graduate,Own,2,100.0,31,Vehicle,5935,21.15,0.4938,0,2,0,1,6,10.241957791820013,12.021133666272705,2,0,1,1,0,2,9.9,A — Very Low Risk,0
LN000124,27,43433,50016,60,23.37,1,783,Salaried,Post-Graduate,Family,1,47.3,288,Medical,1421,3.27,0.096,1,2,1,0,4,10.678997823521197,10.82011822662338,0,0,0,1,0,2,12.0,A — Very Low Risk,0
LN000125,33,10529,29480,12,9.49,4,506,Salaried,Graduate,Own,3,13.2,123,Vehicle,2585,24.55,0.2333,1,2,0,1,6,9.261983605128021,10.291501267030537,4,0,0,1,0,4,73.9,E — Very High Risk,1
LN000126,38,22277,61995,60,14.78,1,644,Self-Employed,Post-Graduate,Rented,5,63.0,184,Home Improvement,1468,6.59,0.2319,1,3,1,2,3,10.011354923405134,11.034825145816942,3,0,0,1,0,2,60.4,D — High Risk,1
LN000127,63,19491,1046366,72,16.27,1,819,Salaried,Professional,Rented,3,57.5,173,Debt Consolidation,22853,117.25,4.4737,0,2,2,2,1,9.877759403963397,13.860834722490532,0,1,0,1,1,3,20.0,B — Low Risk,0
LN000128,34,27440,201903,12,24.49,3,763,Business,Graduate,Own,4,17.9,56,Medical,19140,69.75,0.6132,0,0,0,1,4,10.219793524324475,12.215547615892692,1,1,0,1,0,5,59.2,D — High Risk,1
LN000129,49,38464,31907,12,23.81,3,740,Salaried,Post-Graduate,Own,2,13.2,142,Personal,3014,7.84,0.0691,0,2,1,1,5,10.557504015893034,10.37061204103102,1,0,0,1,0,4,31.2,B — Low Risk,0
LN000130,47,19221,326659,12,24.44,3,806,Salaried,Graduate,Family,0,51.0,198,Home Improvement,30958,161.06,1.4162,0,2,0,0,3,9.863810735383229,12.69667515360713,0,1,0,0,0,4,9.9,A — Very Low Risk,0
LN000131,30,19931,219706,84,17.83,1,396,Business,Graduate,Rented,0,18.2,102,Home Improvement,4596,23.06,0.9186,0,0,0,2,3,9.900081759401296,12.300050119494625,4,0,0,0,1,1,5.3,A — Very Low Risk,0
LN000132,45,27982,226074,48,17.47,2,426,Salaried,Post-Graduate,Rented,2,96.7,16,Debt Consolidation,6578,23.51,0.6733,0,2,1,2,1,10.239352461914338,12.32862208160868,4,0,1,1,0,4,17.5,A — Very Low Risk,0
LN000133,45,33499,109284,60,26.81,2,821,Salaried,Graduate,Rented,0,97.8,273,Business,3325,9.93,0.2719,0,2,0,2,0,10.419300717813158,11.601714427784287,0,0,1,0,0,3,8.6,A — Very Low Risk,0
LN000134,25,17856,528781,72,20.04,0,842,Self-Employed,Graduate,Rented,3,79.4,102,Vehicle,12678,71.0,2.4678,1,3,0,2,6,9.790150867197125,13.17833152760592,0,1,0,1,1,2,30.2,B — Low Risk,0
LN000135,33,95794,113407,24,22.63,3,522,Salaried,Graduate,Rented,5,66.4,237,Business,5919,6.18,0.0987,0,2,0,2,0,11.469965770530093,11.638747214524699,4,0,0,1,0,4,78.5,E — Very High Risk,1
LN000136,42,13612,916586,48,16.88,2,756,Self-Employed,Under-Graduate,Rented,0,23.7,108,Education,26391,193.88,5.6114,0,3,3,2,2,9.518780497512473,13.728412268106922,1,1,0,0,0,3,13.7,A — Very Low Risk,0
LN000137,51,28638,243188,60,25.58,1,390,Self-Employed,Graduate,Family,3,91.7,40,Vehicle,7221,25.21,0.7076,1,3,0,0,6,10.26252470426388,12.401594197788071,4,0,1,1,0,3,33.9,B — Low Risk,0
LN000138,57,14791,71087,72,24.92,3,479,Salaried,Professional,Rented,0,56.9,179,Medical,1911,12.92,0.4005,1,2,2,2,4,9.60184177306696,11.17167382517569,4,0,0,0,1,3,18.7,A — Very Low Risk,0
LN000139,49,12935,73302,24,15.31,2,717,Salaried,Graduate,Rented,4,35.9,201,Home Improvement,3565,27.56,0.4722,1,2,0,2,3,9.467769401256943,11.202356814731635,2,0,0,1,0,3,53.3,D — High Risk,1
LN000140,49,41921,73065,72,16.35,2,682,Salaried,Professional,Own,1,23.5,150,Home Improvement,1599,3.81,0.1452,1,2,2,1,3,10.643566027780505,11.199118421258671,2,0,0,1,1,3,17.2,A — Very Low Risk,0
LN000141,28,25780,80101,36,24.88,2,488,Salaried,Professional,Family,2,99.4,263,Home Improvement,3180,12.34,0.2589,0,2,2,0,3,10.15739306550038,11.29105610153375,4,0,1,1,0,4,24.5,B — Low Risk,0
LN000142,23,18431,290511,36,19.6,0,730,Self-Employed,Graduate,Family,3,37.4,168,Vehicle,10737,58.26,1.3135,0,3,0,0,6,9.821843563495618,12.579400162510447,1,1,0,1,0,2,19.4,A — Very Low Risk,0
LN000143,61,28721,66628,36,27.14,0,695,Freelancer,Under-Graduate,Rented,4,60.6,276,Wedding,2725,9.49,0.1933,0,1,3,2,7,10.265418658620565,11.106895197189418,2,0,0,1,0,1,28.7,B — Low Risk,0
LN000144,24,91980,79349,60,20.18,2,775,Self-Employed,Post-Graduate,Own,0,25.0,120,Business,2110,2.29,0.0719,0,3,1,1,0,11.429337312963495,11.281623725954555,1,0,0,0,0,2,4.2,A — Very Low Risk,0
LN000145,64,39626,263392,48,10.02,3,622,Business,Graduate,Own,3,93.3,161,Home Improvement,6683,16.87,0.5539,1,0,0,1,3,10.587265983091973,12.481402492387687,3,0,1,1,0,5,34.7,B — Low Risk,0
LN000146,28,47163,41805,72,11.21,1,324,Salaried,Graduate,Rented,3,86.6,164,Business,800,1.7,0.0739,0,2,0,2,0,10.761386168696564,10.640795148881727,4,0,1,1,1,3,47.5,C — Medium Risk,0
LN000147,41,60284,32335,48,22.12,0,477,Business,Professional,Family,4,47.4,70,Vehicle,1021,1.69,0.0447,0,0,2,0,6,11.006838595551411,10.383936439643403,4,0,0,1,0,1,26.7,B — Low Risk,0
LN000148,57,55910,57347,24,15.16,2,769,Salaried,Graduate,Own,3,40.4,39,Debt Consolidation,2785,4.98,0.0855,0,2,0,1,1,10.931516419748775,10.956893248366159,1,0,0,1,0,3,30.4,B — Low Risk,0
LN000149,37,18036,48409,84,17.9,4,678,Salaried,Graduate,Own,1,79.9,174,Business,1015,5.63,0.2237,1,2,0,1,0,9.8001804826702,10.78746168293374,2,0,0,1,1,4,25.7,B — Low Risk,0
LN000150,64,32568,74913,84,26.37,0,460,Salaried,Post-Graduate,Rented,1,1.1,31,Business,1962,6.02,0.1917,0,2,1,2,0,10.391116194697917,11.224096067926563,4,0,0,1,1,1,16.1,A — Very Low Risk,0
LN000151,24,11900,206869,12,11.97,0,746,Salaried,Graduate,Own,0,79.2,177,Debt Consolidation,18377,154.43,1.4487,1,2,0,1,1,9.38437770918244,12.239845855637094,1,1,0,0,0,1,8.3,A — Very Low Risk,0
LN000152,39,31900,59349,84,15.06,2,626,Salaried,Graduate,Rented,5,53.6,244,Education,1147,3.6,0.155,1,2,0,2,2,10.370392636243981,10.991207400037814,3,0,0,1,1,3,69.0,E — Very High Risk,1
LN000153,48,24620,31492,48,19.45,2,666,Freelancer,Under-Graduate,Own,1,78.4,32,Personal,949,3.85,0.1066,0,1,3,1,5,10.111355016297821,10.357520577896485,2,0,0,1,0,3,13.9,A — Very Low Risk,0
LN000154,64,22783,161011,60,27.61,2,624,Self-Employed,Graduate,Rented,4,74.4,248,Personal,4975,21.84,0.5889,1,3,0,2,5,10.033813814211703,11.989234175350559,3,0,0,1,0,3,64.5,D — High Risk,1
LN000155,45,35362,158884,12,11.61,2,760,Self-Employed,Under-Graduate,Rented,4,76.5,245,Medical,14088,39.84,0.3744,0,3,3,2,4,10.473421354781692,11.975935949075865,1,0,0,1,0,3,50.4,D — High Risk,1
LN000156,58,15951,157895,24,11.02,2,672,Salaried,Post-Graduate,Family,3,81.1,247,Business,7361,46.15,0.8249,1,2,1,0,0,9.67733949220162,11.969691867433944,2,0,1,1,0,4,33.4,B — Low Risk,0
LN000157,26,20523,191356,84,16.71,4,557,Salaried,Graduate,Rented,4,74.9,281,Wedding,3879,18.9,0.777,1,2,0,2,7,9.929350212061856,12.161896072363989,3,0,0,1,1,4,63.4,D — High Risk,1
LN000158,27,29021,265622,84,12.58,3,414,Self-Employed,Professional,Rented,3,26.1,131,Wedding,4772,16.44,0.7627,1,3,2,2,7,10.275809442051038,12.489833289220707,4,0,0,1,1,4,44.7,C — Medium Risk,0
LN000159,34,23893,178623,72,8.7,1,566,Self-Employed,Graduate,Rented,0,47.9,12,Vehicle,3193,13.36,0.623,0,3,0,2,6,10.08138266037717,12.093038316895994,3,0,0,0,1,1,9.5,A — Very Low Risk,0
LN000160,53,15002,85546,24,16.26,1,581,Salaried,Post-Graduate,Own,3,7.5,165,Personal,4199,27.99,0.4752,0,2,1,1,5,9.616005460087013,11.356821211493314,3,0,0,1,0,2,14.1,A — Very Low Risk,0
LN000161,29,13697,39568,24,14.6,2,374,Salaried,Graduate,Rented,5,89.4,83,Business,1911,13.95,0.2407,0,2,0,2,0,9.52500511575785,10.585801262389678,4,0,1,1,0,4,49.5,C — Medium Risk,0
LN000162,47,21368,92515,12,10.67,3,803,Salaried,Post-Graduate,Rented,0,65.4,128,Wedding,8162,38.2,0.3608,0,2,1,2,7,9.969696552646463,11.43513688151539,0,0,0,0,0,3,11.1,A — Very Low Risk,0
LN000163,56,23122,72404,12,20.56,1,699,Salaried,Post-Graduate,Rented,2,60.9,185,Wedding,6727,29.09,0.2609,0,2,1,2,7,10.048583072153967,11.190030636762703,2,0,0,1,0,2,11.4,A — Very Low Risk,0
LN000164,45,31834,103944,24,21.81,2,816,Business,Professional,Own,1,67.4,61,Wedding,5383,16.91,0.2721,0,0,2,1,7,10.368321592451126,11.551617192081215,0,0,0,1,0,3,8.7,A — Very Low Risk,0
LN000165,60,13888,86678,84,13.45,0,513,Self-Employed,Graduate,Family,2,84.4,224,Medical,1598,11.51,0.5201,0,3,0,0,4,9.53885243891622,11.369966918897084,4,0,1,1,1,2,9.4,A — Very Low Risk,0
LN000166,50,34537,171569,12,19.33,2,398,Self-Employed,Under-Graduate,Own,0,75.4,183,Education,15838,45.86,0.414,0,3,3,1,2,10.449815446144616,12.052746625577472,4,0,0,0,0,2,5.9,A — Very Low Risk,0
LN000167,23,7479,147395,48,27.86,0,681,Self-Employed,Under-Graduate,Rented,0,24.3,57,Wedding,5125,68.53,1.6423,0,3,3,2,7,8.919988070968524,11.900878121327095,2,1,0,0,0,1,13.7,A — Very Low Risk,0
LN000168,64,19226,88282,84,8.62,3,752,Self-Employed,Post-Graduate,Own,4,42.3,133,Wedding,1403,7.3,0.3827,1,3,1,1,7,9.864070820172337,11.388302842575328,1,0,0,1,1,4,79.3,E — Very High Risk,1
LN000169,52,16405,413292,60,10.3,0,706,Business,Graduate,Own,1,37.3,7,Personal,8842,53.9,2.0994,0,0,0,1,5,9.705402400562695,12.931912063506648,2,0,0,1,0,1,12.7,A — Very Low Risk,0
LN000170,29,14475,97002,84,22.82,1,611,Salaried,Graduate,Rented,5,67.1,184,Wedding,2322,16.04,0.5584,1,2,0,2,7,9.580247384683632,11.482497184842316,3,0,0,1,1,2,33.2,B — Low Risk,0
LN000171,55,49068,66324,24,14.0,2,347,Self-Employed,Graduate,Own,2,99.2,159,Personal,3184,6.49,0.1126,0,3,0,1,5,10.800982749825957,11.10232217900594,4,0,1,1,0,4,38.9,C — Medium Risk,0
LN000172,62,9828,69663,84,26.99,0,632,Salaried,Graduate,Rented,1,74.2,269,Wedding,1853,18.85,0.5907,0,2,0,2,7,9.19309247856663,11.151438964034273,3,0,0,1,1,1,4.8,A — Very Low Risk,0
LN000173,56,37497,98938,48,9.78,4,509,Self-Employed,Post-Graduate,Rented,4,98.5,216,Medical,2499,6.66,0.2199,0,3,1,2,4,10.532042877202896,11.502258777594985,4,0,1,1,0,5,43.7,C — Medium Risk,0
LN000174,35,37734,34601,72,10.75,1,778,Business,Post-Graduate,Rented,4,89.7,115,Business,654,1.73,0.0764,0,0,1,2,0,10.53834332471897,10.451666762843468,1,0,1,1,1,3,54.4,D — High Risk,1
LN000175,60,19749,137750,24,20.54,0,508,Business,Graduate,Own,4,9.2,194,Education,7047,35.68,0.5813,0,0,0,1,2,9.890908770329268,11.833202986516941,4,0,0,1,0,1,21.3,B — Low Risk,0
LN000176,55,17673,226123,84,22.93,0,586,Salaried,Under-Graduate,Rented,2,39.4,260,Medical,5428,30.71,1.0662,0,2,3,2,4,9.77984991207795,12.328838800355037,3,0,0,1,1,1,10.5,A — Very Low Risk,0
LN000177,46,41314,107393,12,24.82,2,598,Salaried,Graduate,Own,4,18.6,86,Debt Consolidation,10198,24.68,0.2166,1,2,0,1,1,10.628980909135285,11.584259593574554,3,0,0,1,0,3,59.6,D — High Risk,1
LN000178,33,39255,323743,72,13.76,1,487,Salaried,Under-Graduate,Own,0,10.2,289,Vehicle,6629,16.89,0.6873,0,2,3,1,6,10.57785957776974,12.687708359005617,4,0,0,0,1,1,3.9,A — Very Low Risk,0
LN000179,28,48662,117120,72,26.38,4,602,Self-Employed,Graduate,Rented,2,83.3,110,Home Improvement,3255,6.69,0.2006,1,3,0,2,3,10.792674266718224,11.670962867410054,3,0,1,1,1,5,43.8,C — Medium Risk,0
LN000180,31,42829,94952,48,15.28,2,429,Business,Professional,Rented,1,96.2,105,Education,2656,6.2,0.1848,0,0,2,2,2,10.664994070609417,11.461137311317922,4,0,1,1,0,4,9.9,A — Very Low Risk,0
LN000181,27,38284,118438,36,12.62,4,669,Self-Employed,Professional,Rented,2,44.3,170,Wedding,3969,10.37,0.2578,0,3,2,2,7,10.552813453547223,11.682153339086335,2,0,0,1,0,4,46.9,C — Medium Risk,0
LN000182,23,8217,705755,60,17.71,1,526,Business,Graduate,Rented,1,33.4,41,Medical,17810,216.75,7.1575,0,0,0,2,4,9.014082149443356,13.467024847673647,4,1,0,1,0,3,18.8,A — Very Low Risk,0
LN000183,48,49136,128347,36,16.65,0,381,Salaried,Under-Graduate,Own,2,77.6,23,Wedding,4554,9.27,0.2177,0,2,3,1,7,10.802367594150489,11.762500603785982,4,0,0,1,0,1,9.7,A — Very Low Risk,0
LN000184,50,16589,117449,60,8.53,2,750,Freelancer,Graduate,Own,1,16.4,251,Business,2411,14.53,0.59,0,1,0,1,0,9.71655538318449,11.67376799008706,1,0,0,1,0,3,9.8,A — Very Low Risk,0
LN000185,37,26096,32781,24,27.13,2,559,Salaried,Under-Graduate,Own,2,11.6,235,Vehicle,1785,6.84,0.1047,0,2,3,1,6,10.16957564417565,10.397634863249305,3,0,0,1,0,3,20.6,B — Low Risk,0
LN000186,37,15703,192918,84,11.71,1,579,Salaried,Under-Graduate,Own,3,37.0,136,Wedding,3376,21.5,1.0238,0,2,3,1,7,9.661670735956298,12.170025690673723,3,0,0,1,1,2,19.9,A — Very Low Risk,0
LN000187,24,29172,263920,48,22.03,3,517,Salaried,Post-Graduate,Own,3,44.1,81,Education,8319,28.52,0.7539,0,2,1,1,2,10.280998902962642,12.483405094922263,4,0,0,1,0,4,39.2,C — Medium Risk,0
LN000188,39,35746,102632,84,27.43,3,434,Salaried,Under-Graduate,Family,3,85.0,91,Home Improvement,2759,7.72,0.2393,0,2,3,0,3,10.484221628517085,11.538914797431477,4,0,1,1,1,5,42.1,C — Medium Risk,0
LN000189,42,22859,134776,12,24.3,1,320,Salaried,Post-Graduate,Own,2,44.2,162,Vehicle,12764,55.84,0.4913,1,2,1,1,6,10.037143937348802,11.811376839757159,4,1,0,1,0,3,49.7,C — Medium Risk,0
LN000190,64,58667,96221,72,26.02,4,337,Self-Employed,Graduate,Rented,4,23.1,155,Personal,2652,4.52,0.1367,1,3,0,2,5,10.979649712366646,11.474413300736863,4,0,0,1,1,4,83.3,E — Very High Risk,1
LN000191,21,50282,58203,60,9.44,2,734,Business,Graduate,Rented,4,47.6,256,Personal,1221,2.43,0.0965,1,0,0,2,5,10.825422326795367,10.971709359880169,1,0,0,1,0,3,56.0,D — High Risk,1
LN000192,34,30955,139606,36,10.48,4,832,Salaried,Graduate,Own,1,98.0,202,Medical,4536,14.65,0.3758,0,2,0,1,4,10.34032212039035,11.846586611319752,0,0,1,1,0,5,12.9,A — Very Low Risk,0
LN000193,61,16955,68303,36,25.92,4,794,Salaried,Under-Graduate,Own,5,36.9,280,Medical,2749,16.21,0.3357,1,2,3,1,4,9.738377032472528,11.131723608997744,0,0,0,1,0,4,86.2,E — Very High Risk,1
LN000194,57,56049,101639,72,12.09,4,707,Self-Employed,Graduate,Rented,2,93.9,257,Wedding,1992,3.55,0.1511,0,3,0,2,7,10.933999428500305,11.5291924374341,2,0,1,1,1,5,24.8,B — Low Risk,0
LN000195,45,24619,158255,84,10.06,1,395,Salaried,Graduate,Own,5,76.5,143,Personal,2632,10.69,0.5357,0,2,0,1,5,10.111314399738445,11.971969253979623,4,0,0,1,1,2,33.6,B — Low Risk,0
LN000196,45,21493,213609,60,13.24,3,623,Salaried,Under-Graduate,Family,5,11.9,128,Vehicle,4887,22.74,0.8282,1,2,3,0,6,9.9755291054011,12.27190720145172,3,0,0,1,0,4,78.7,E — Very High Risk,1
LN000197,42,30054,59987,72,18.35,0,459,Self-Employed,Graduate,Own,5,84.0,14,Education,1380,4.59,0.1663,0,3,0,1,2,10.310784315473262,11.00189982120157,4,0,1,1,1,2,34.6,B — Low Risk,0
LN000198,26,8739,329146,36,23.74,2,358,Salaried,Post-Graduate,Rented,1,0.9,215,Education,12868,147.25,3.1387,0,2,1,2,2,9.07566546864958,12.704259738468949,4,1,0,1,0,4,30.7,B — Low Risk,0
LN000199,39,32100,94633,84,20.27,0,844,Salaried,Graduate,Own,5,90.0,196,Personal,2117,6.6,0.2457,0,2,0,1,5,10.376642461280849,11.4577720985022,0,0,1,1,1,2,28.7,B — Low Risk,0
LN000200,31,34164,323320,72,21.37,2,389,Salaried,Graduate,Rented,1,0.4,164,Education,8003,23.43,0.7886,0,2,0,2,2,10.438957007214878,12.686400916754046,4,0,0,1,1,3,14.6,A — Very Low Risk,0
LN000201,22,23691,29814,60,21.22,1,455,Salaried,Graduate,Family,3,27.6,51,Wedding,810,3.42,0.1049,0,2,0,0,7,10.072892717396856,10.302766901557206,4,0,0,1,0,2,23.9,B — Low Risk,0
LN000202,25,22100,71972,36,15.42,2,319,Business,Under-Graduate,Rented,3,11.9,225,Personal,2510,11.36,0.2714,1,0,3,2,5,10.003378135350923,11.18404632766811,4,0,0,1,0,3,39.2,C — Medium Risk,0
LN000203,26,29099,48018,72,13.41,4,310,Salaried,Graduate,Own,3,52.3,21,Medical,974,3.35,0.1375,0,2,0,1,4,10.278493453159584,10.779352044902016,4,0,0,1,1,4,40.6,C — Medium Risk,0
LN000204,31,30550,71236,24,23.01,2,452,Salaried,Professional,Rented,2,50.8,257,Business,3731,12.21,0.1943,0,2,2,2,0,10.327152697288243,11.1737676253434,4,0,0,1,0,3,17.1,A — Very Low Risk,0
LN000205,60,41375,124999,24,22.6,1,430,Salaried,Graduate,Rented,2,11.7,74,Education,6522,15.76,0.2518,0,2,0,2,2,10.630456281571584,11.736069016284437,4,0,0,1,0,2,11.4,A — Very Low Risk,0
LN000206,59,22791,64064,60,25.18,0,424,Salaried,Graduate,Rented,5,47.5,287,Personal,1887,8.28,0.2342,0,2,0,2,5,10.034164876177744,11.067653471943677,4,0,0,1,0,1,33.6,B — Low Risk,0
LN000207,50,14843,32947,60,22.35,0,336,Salaried,Post-Graduate,Family,5,73.3,88,Business,917,6.18,0.185,0,2,1,0,0,9.605351022180487,10.402685840061139,4,0,0,1,0,1,30.6,B — Low Risk,0
LN000208,56,36239,121134,60,22.84,2,796,Self-Employed,Under-Graduate,Rented,0,20.4,194,Personal,3404,9.39,0.2786,0,3,3,2,5,10.497918760156915,11.704660905124758,0,0,0,0,0,2,6.7,A — Very Low Risk,0
LN000209,42,61892,46007,12,12.0,4,421,Self-Employed,Post-Graduate,Own,5,35.4,142,Personal,4088,6.61,0.0619,1,3,1,1,5,11.033162366656056,10.73657057339359,4,0,0,1,0,4,68.1,E — Very High Risk,1
LN000210,46,38644,154899,60,9.25,2,640,Self-Employed,Graduate,Family,3,7.8,232,Vehicle,3234,8.37,0.334,1,3,0,0,6,10.562172679540971,11.95053502640496,3,0,0,1,0,3,36.7,C — Medium Risk,0
LN000211,23,23450,335743,12,23.4,4,339,Self-Employed,Professional,Rented,3,56.5,251,Debt Consolidation,31650,134.97,1.1931,1,3,2,2,1,10.06266841688844,12.72410424378649,4,1,0,1,0,5,76.0,E — Very High Risk,1
LN000212,32,15295,245079,48,27.39,4,356,Salaried,Post-Graduate,Own,0,10.0,179,Personal,8456,55.29,1.3353,0,2,1,1,5,9.635346635291183,12.40933996683959,4,1,0,0,0,4,14.7,A — Very Low Risk,0
LN000213,35,22577,210209,48,8.91,4,848,Business,Under-Graduate,Rented,1,42.4,44,Medical,5222,23.13,0.7759,1,0,3,2,4,10.024731259821491,12.25586231003269,0,0,0,1,0,4,55.8,D — High Risk,1
LN000214,49,34189,57564,48,12.87,3,426,Salaried,Post-Graduate,Rented,5,16.9,201,Home Improvement,1541,4.51,0.1403,0,2,1,2,3,10.439688482633347,10.960670023107765,4,0,0,1,0,4,55.4,D — High Risk,1
LN000215,37,23629,285562,48,10.97,3,556,Salaried,Graduate,Rented,5,17.7,206,Education,7376,31.22,1.0071,1,2,0,2,2,10.070272370180954,12.562217949234276,3,0,0,1,0,4,70.1,E — Very High Risk,1
LN000216,49,27661,21994,48,16.52,2,475,Business,Post-Graduate,Rented,2,70.3,173,Debt Consolidation,629,2.27,0.0663,0,0,1,2,1,10.227814909184653,9.99857043378282,4,0,0,1,0,3,14.5,A — Very Low Risk,0
LN000217,59,32948,61808,12,10.72,1,587,Business,Graduate,Own,1,8.9,106,Vehicle,5455,16.56,0.1563,0,0,0,1,6,10.402716190456456,11.03180426391057,3,0,0,1,0,2,6.8,A — Very Low Risk,0
LN000218,47,27006,258195,48,9.36,3,384,Salaried,Post-Graduate,Own,3,0.5,176,Medical,6469,23.95,0.7967,1,2,1,1,4,10.203851370643852,12.46147426540791,4,0,0,1,0,4,56.7,D — High Risk,1
LN000219,50,45525,45170,72,10.89,4,315,Salaried,Graduate,Own,1,60.5,192,Education,857,1.88,0.0827,0,2,0,1,2,10.726038870307335,10.718210566991154,4,0,0,1,1,4,24.4,B — Low Risk,0
LN000220,21,21760,28258,72,16.53,1,652,Self-Employed,Graduate,Family,3,5.9,123,Vehicle,621,2.85,0.1082,1,3,0,0,6,9.987874655796293,10.249167269908254,2,0,0,1,1,2,34.8,B — Low Risk,0
LN000221,31,39149,341569,84,24.38,3,841,Business,Post-Graduate,Own,0,68.8,239,Vehicle,8511,21.74,0.7271,0,0,1,1,6,10.575155701418948,12.74130791502592,0,0,0,0,1,3,14.6,A — Very Low Risk,0
LN000222,34,30855,21605,12,26.44,2,762,Self-Employed,Graduate,Own,5,24.0,133,Education,2069,6.71,0.0584,1,3,0,1,2,10.337086499888064,9.98072633287693,1,0,0,1,0,3,75.1,E — Very High Risk,1
LN000223,30,31428,220345,12,26.83,1,308,Self-Employed,Graduate,Own,2,38.2,188,Personal,21139,67.26,0.5843,1,3,0,1,5,10.355486312549846,12.30295431716686,4,1,0,1,0,3,42.0,C — Medium Risk,0
LN000224,40,21711,102469,36,11.28,1,368,Salaried,Graduate,Own,3,64.8,196,Education,3368,15.51,0.3933,0,2,0,1,2,9.98562038207465,11.537325351793763,4,0,0,1,0,2,16.2,A — Very Low Risk,0
LN000225,44,18347,110239,36,18.03,4,359,Business,Post-Graduate,Rented,5,82.3,57,Education,3987,21.73,0.5007,0,0,1,2,2,9.817275855717062,11.610415086247485,4,0,1,1,0,5,69.1,E — Very High Risk,1
LN000226,53,5946,319107,24,25.26,4,544,Self-Employed,Graduate,Family,1,59.6,136,Education,17073,287.13,4.4723,1,3,0,0,2,8.690642169706594,12.673284882462886,4,1,0,1,0,5,73.5,E — Very High Risk,1
LN000227,35,31099,90720,48,14.05,4,515,Salaried,Graduate,Family,3,88.4,87,Education,2481,7.98,0.2431,0,2,0,0,2,10.344963098167325,11.415544141828516,4,0,1,1,0,5,38.7,C — Medium Risk,0
LN000228,45,66321,95076,60,20.08,4,460,Freelancer,Graduate,Rented,2,14.8,169,Medical,2523,3.8,0.1195,1,1,0,2,4,11.102276946169908,11.462442368599397,4,0,0,1,0,4,51.8,D — High Risk,1
LN000229,49,18279,124134,72,12.32,0,496,Self-Employed,Post-Graduate,Own,4,9.1,69,Wedding,2448,13.39,0.5659,1,3,1,1,7,9.813562845008141,11.729124962050006,4,0,0,1,1,1,44.4,C — Medium Risk,0
LN000230,36,23574,465919,72,8.57,1,414,Salaried,Under-Graduate,Own,2,73.4,223,Education,8299,35.2,1.647,0,2,3,1,2,10.067942107501658,13.051769224550403,4,0,0,1,1,2,15.2,A — Very Low Risk,0
LN000231,48,13938,45918,36,17.9,2,634,Self-Employed,Professional,Family,4,80.5,214,Wedding,1658,11.9,0.2745,1,3,2,0,7,9.542445945729886,10.73463425375284,3,0,1,1,0,4,48.9,C — Medium Risk,0
LN000232,56,32753,309916,24,10.08,1,568,Business,Post-Graduate,Family,0,40.4,35,Home Improvement,14312,43.7,0.7885,0,0,1,0,3,10.396780371009813,12.644059798676574,3,0,0,0,0,1,4.3,A — Very Low Risk,0
LN000233,34,58958,94197,48,18.88,3,307,Business,Graduate,Family,1,96.1,120,Home Improvement,2811,4.77,0.1331,0,0,0,0,3,10.984597566068096,11.45315422891656,4,0,1,1,0,5,10.0,A — Very Low Risk,0
LN000234,41,38692,329555,60,13.02,2,362,Salaried,Post-Graduate,Rented,3,64.1,20,Home Improvement,7502,19.39,0.7098,0,2,1,2,3,10.563413984104404,12.705501572960552,4,0,0,1,0,3,32.7,B — Low Risk,0
LN000235,50,35657,42167,60,16.31,0,499,Salaried,Post-Graduate,Rented,4,7.8,237,Vehicle,1032,2.89,0.0985,0,2,1,2,6,10.481728804594715,10.649416918535042,4,0,0,1,0,1,28.2,B — Low Risk,0
